Date,Open,High,Low,Close,Volume
2019-05-02,4.488501800184308,4.588019935758864,4.445319320073938,4.546326637268066,394684000
2019-05-03,4.554766197722388,4.564692973946059,4.480313245936937,4.541861057281494,336824000
2019-05-06,4.355480848791321,4.475598106533134,4.318254609803516,4.463437557220459,422176000
2019-05-07,4.415042020907966,4.415042020907966,4.248019839387,4.296165943145752,555220000
2019-05-08,4.268619830230155,4.396430092421914,4.256707320014466,4.316269397735596,419168000
2019-05-09,4.2472775094996695,4.256956248562895,4.10482485569098,4.223700523376465,660248000
2019-05-10,4.19292605315742,4.25844438355847,4.070078946976801,4.189699649810791,569500000
2019-05-13,4.057669762177069,4.08075018730162,3.916457833647851,3.9323410987854004,656912000
2019-05-14,3.9720475477103396,4.056675744214368,3.9333323832384957,4.021434783935547,524880000
2019-05-15,3.965844309174504,3.996866246148692,3.906530522834444,3.9603846073150635,502320000
2019-05-16,3.9549253318826563,4.018210122322126,3.912487432379167,3.9755237102508545,781088000
2019-05-17,3.9335812147163174,4.062880609253432,3.845230762434924,3.884690523147583,1022068000
2019-05-20,3.785917473844507,3.8410124679471944,3.741245805830737,3.7660634517669678,572064000
2019-05-21,3.82686641393149,3.864092646059629,3.788150999978203,3.8482093811035156,361848000
2019-05-22,3.809494300630132,3.8355526164462623,3.7663115767827158,3.777231454849243,325868000
2019-05-23,3.714939448237951,3.714939448237951,3.5963116233667836,3.6561219692230225,591844000
2019-05-24,3.674983230659197,3.710224205905764,3.595567135089519,3.6022679805755615,357584000
2019-05-28,3.6198880482974656,3.65264720758781,3.5551140839343893,3.5570995807647705,428356000
2019-05-29,3.50945024580826,3.5444429456839948,3.44815095205304,3.482895612716675,559800000
2019-05-30,3.4861255389026726,3.5219036202131853,3.4180477843987265,3.456310510635376,394300000
2019-05-31,3.4073636505096556,3.4746959572244664,3.3638833165670223,3.3656225204467773,389720000
2019-06-03,3.3768034255081956,3.4155630321221095,3.294563718797367,3.3238818645477295,478644000
2019-06-04,3.387983648434124,3.5581780071440128,3.365870880848056,3.5529603958129883,641836000
2019-06-05,3.6267524160339892,3.6322185862711898,3.4739503411480155,3.510225296020508,511616000
2019-06-06,3.514449406044464,3.596937662493112,3.5119647614833687,3.572340250015259,408140000
2019-06-07,3.578303272594242,3.649362305643528,3.559171793970496,3.61507511138916,348856000
2019-06-10,3.6712267677547046,3.7564482276821622,3.6712267677547046,3.687873601913452,402780000
2019-06-11,3.7477519086437514,3.785517746959614,3.706011018229893,3.745515823364258,383872000
2019-06-12,3.702035903686525,3.70824751565187,3.617311554238628,3.63246750831604,358892000
2019-06-13,3.65458066781247,3.7020362983221227,3.636940067068439,3.683650493621826,308080000
2019-06-14,3.590477236727986,3.6148260866332174,3.5489846734289903,3.5937070846557617,394428000
2019-06-17,3.591968384954695,3.6404180062573164,3.5691101762061432,3.6033976078033447,276040000
2019-06-18,3.6647672143889545,3.8538442771572177,3.6538351089547136,3.79843807220459,581920000
2019-06-19,3.8337190645925183,3.84514805098579,3.7783126256635913,3.80440092086792,331644000
2019-06-20,3.895088440949179,3.909002072454372,3.814339382029556,3.828749895095825,350168000
2019-06-21,3.813842343809536,3.8630371705668067,3.764150398562844,3.7706103324890137,434428000
2019-06-24,3.79197784795457,3.822538313320386,3.7447705479752598,3.792971611022949,282948000
2019-06-25,3.797941190099981,3.872975757310153,3.7609207880670037,3.7636537551879883,311868000
2019-06-26,3.891113287983365,4.018075890767459,3.8781934191471903,3.9569547176361084,584072000
2019-06-27,4.042672669367494,4.074723779025369,4.006646033577113,4.0555925369262695,445440000
2019-06-28,4.099568898336915,4.10876203403874,4.033727488889581,4.080437660217285,397668000
2019-07-01,4.287652175434721,4.321939600528105,4.091121234543973,4.128638744354248,709756000
2019-07-02,4.11199142024663,4.133110656814261,4.017577319895849,4.030745506286621,400228000
2019-07-03,4.05410301974892,4.059817751631844,3.9837894022296467,4.043667793273926,246636000
2019-07-05,3.9852788696309958,3.989751040261718,3.917697770008724,3.9810550212860107,396552000
2019-07-08,3.921424197404087,3.9403071142673802,3.8759563457504638,3.906019687652588,329788000
2019-07-09,3.863782307750123,3.9365807835488655,3.851110999361085,3.9085049629211426,342860000
2019-07-10,3.951985699840806,4.03422540705508,3.938072067724618,3.9768316745758057,452076000
2019-07-11,4.049878656869001,4.1721205428015145,4.012609927908385,4.131373405456543,682560000
2019-07-12,4.159199179305226,4.235476287931402,4.159199179305226,4.164416790008545,506392000
2019-07-15,4.185536558037907,4.201686036695759,4.127645714579826,4.155969619750977,289840000
2019-07-16,4.141063934590308,4.178332670254923,4.0955958211747285,4.151250839233398,341444000
2019-07-17,4.152988171519929,4.2235505572545105,4.123670030538481,4.2165937423706055,348204000
2019-07-18,4.227029875671264,4.291132104887023,4.170381107496015,4.228271961212158,442192000
2019-07-19,4.2665337653431346,4.27299346141532,4.179075991876641,4.185039043426514,344896000
2019-07-22,4.20640702377409,4.269515478899345,4.198953090120873,4.256595611572266,315940000
2019-07-23,4.295851756406252,4.36641366183239,4.280198450442191,4.364426136016846,428176000
2019-07-24,4.407659170612291,4.444679574485205,4.331630836479247,4.43896484375,366236000
2019-07-25,4.397471510474665,4.4101430552782395,4.284422791957234,4.3077778816223145,392700000
2019-07-26,4.334860291406818,4.396477865521099,4.334860291406818,4.349767684936523,274160000
2019-07-29,4.342562164315298,4.359705878615946,4.255353185318818,4.343555927276611,248160000
2019-07-30,4.297093899236804,4.371383008935891,4.282683152137127,4.359208583831787,197772000
2019-07-31,4.327654461810294,4.328648698706648,4.1497580897786355,4.191996097564697,359416000
2019-08-01,4.202431202261178,4.29287026719242,4.045405279294063,4.09758186340332,421212000
2019-08-02,4.004907131195068,4.074227441107557,3.957451742759622,4.004907131195068,428348000
2019-08-05,3.8212960318814724,3.8225383542046103,3.699551287599022,3.7465100288391113,589156000
2019-08-06,3.821295414271328,3.866763266595488,3.7375648462044326,3.785268783569336,361272000
2019-08-07,3.7243970107557343,3.835458209195409,3.7070049721874985,3.8235321044921875,372560000
2019-08-08,3.8811743752343184,3.9333507244902846,3.8237804147476293,3.9321084022521973,309300000
2019-08-09,3.891113082948864,3.8945914907638715,3.780300440523427,3.830737590789795,341816000
2019-08-12,3.7785615335257896,3.8307378917995485,3.7410442484667956,3.762908697128296,279200000
2019-08-13,3.7614174793234634,3.923164151825202,3.7224095529757264,3.877199172973633,351956000
2019-08-14,3.7889962565089688,3.8001769201562063,3.684892113004436,3.728620767593384,419880000
2019-08-15,3.7475040811256988,3.7673807659323457,3.6620342890673627,3.696321487426758,477200000
2019-08-16,3.9591903098024632,4.013602505317011,3.897820825677204,3.9644079208374023,1007960000
2019-08-19,4.077705679120632,4.259080475618772,4.061555725655108,4.243178844451904,815112000
2019-08-20,4.237713609816223,4.238210728393089,4.1497591640304305,4.1708784103393555,463188000
2019-08-21,4.236967207520183,4.309517121630065,4.215351321436691,4.254359245300293,427244000
2019-08-22,4.2640498876687145,4.306536222939866,4.22131475619423,4.260571479797363,303488000
2019-08-23,4.184045601517838,4.238458036425113,4.01608733008714,4.035964012145996,568056000
2019-08-26,4.114725246989125,4.138825774214867,4.072487243781968,4.1107497215271,318208000
2019-08-27,4.149013291878587,4.151746259023311,3.9907452547205264,4.020063400268555,290968000
2019-08-28,3.993700431897789,4.062342701369023,3.9544048518582726,4.009617328643799,255612000
2019-08-29,4.101140241981516,4.185699873722705,4.097658391534521,4.1533684730529785,357976000
2019-08-30,4.199628494635267,4.24936963634604,4.147897859053402,4.166053295135498,290616000
2019-09-03,4.093183341953989,4.126260933706109,4.06010575020187,4.082986354827881,296140000
2019-09-04,4.143670082751071,4.204602961362762,4.143670082751071,4.197141647338867,227728000
2019-09-05,4.299358914148982,4.47643665878179,4.2976179885950545,4.470219135284424,695676000
2019-09-06,4.446839453881401,4.503792848168668,4.405057249946579,4.443109035491943,376976000
2019-09-09,4.474197856182906,4.575669617235703,4.472705498835086,4.489120006561279,417524000
2019-09-10,4.456291923567229,4.5823852354104515,4.446592547510068,4.555774211883545,352812000
2019-09-11,4.570447023636486,4.632623206126897,4.541348426023521,4.58437442779541,361512000
2019-09-12,4.630882618044122,4.685597491850589,4.574923954851905,4.582882404327393,327840000
2019-09-13,4.516229663520425,4.55328671309348,4.481162107744134,4.5249342918396,324592000
2019-09-16,4.4498240601450725,4.516476825248026,4.439378509414749,4.481906890869141,231832000
2019-09-17,4.48862326853421,4.507524882061295,4.442115413456599,4.503296852111816,223048000
2019-09-18,4.496333587675958,4.512001919644385,4.389639030414716,4.4761881828308105,258152000
2019-09-19,4.482156287610649,4.500560763185718,4.389886764733637,4.400581359863281,245476000
2019-09-20,4.399586870249028,4.423213649169267,4.284685309889253,4.294881820678711,350244000
2019-09-23,4.295130401616108,4.393866010859159,4.291399508443675,4.348352909088135,249712000
2019-09-24,4.379689800542464,4.409285530015651,4.255337453900069,4.290902137756348,317268000
2019-09-25,4.290405163490444,4.452312185704765,4.245638236161754,4.432664394378662,308432000
2019-09-26,4.422965134946498,4.4316697627793165,4.359545161459809,4.410529613494873,234564000
2019-09-27,4.368747532759342,4.419483418218341,4.211068531397219,4.271752834320068,362056000
2019-09-30,4.297617901367833,4.339400113814063,4.266280767666534,4.329203128814697,186184000
2019-10-01,4.352333243739101,4.501556192683491,4.322737506709411,4.327462673187256,366008000
2019-10-02,4.305575976459771,4.317513885941315,4.2312133218406105,4.303586483001709,293372000
2019-10-03,4.308063755416518,4.515483423463696,4.277721840777722,4.509265899658203,450588000
2019-10-04,4.5115026679278225,4.555026270819616,4.446342259169057,4.525679111480713,265524000
2019-10-07,4.590591951171126,4.684104793019114,4.581887323571799,4.58437442779541,480984000
2019-10-08,4.492601730338929,4.492601730338929,4.3896380892183835,4.4077935218811035,444436000
2019-10-09,4.484643429882052,4.543835369834429,4.455793875766572,4.494342803955078,292412000
2019-10-10,4.492104838733436,4.603026934245614,4.4868820622460905,4.552042484283447,309124000
2019-10-11,4.636104540908654,4.708974836516087,4.617202930407315,4.625658988952637,446404000
2019-10-14,4.616953263763006,4.659979254926757,4.585865180182626,4.639088153839111,200040000
2019-10-15,4.729369568891344,4.956437025337233,4.715441689664922,4.883814811706543,664124000
2019-10-16,4.849742607121037,4.954696231340249,4.8186545134856456,4.830094814300537,428944000
2019-10-17,4.874612568063043,4.919628061305716,4.777617405465998,4.8320841789245605,263436000
2019-10-18,4.832582659477246,4.86516311562896,4.663214760109028,4.737577438354492,307440000
2019-10-21,4.799006223870478,4.8882915079634115,4.780104611767795,4.874861240386963,261868000
2019-10-22,4.931813845755606,5.03701601017104,4.857202630589509,4.864912509918213,328720000
2019-10-23,4.782839862732736,4.866155701752452,4.751005599593208,4.851979732513428,279916000
2019-10-24,4.893265668927395,4.929576538933724,4.859193335168025,4.896001815795898,232020000
2019-10-25,4.976580677184345,5.107896717164591,4.9688707979910705,5.087005615234375,423092000
2019-10-28,5.130778363782464,5.195441650413245,5.101431198094903,5.142965316772461,330792000
2019-10-29,5.129038290498065,5.135504857418931,5.027318414871446,5.046717166900635,211236000
2019-10-30,5.073575665299105,5.079296051625831,4.980559973078376,5.048705101013184,205960000
2019-10-31,5.027815025140034,5.048706132637017,4.919628593911619,4.999462604522705,209732000
2019-11-01,4.964146232646767,5.07084077539784,4.939027096410339,5.038509368896484,283640000
2019-11-04,5.119586059422818,5.247669303433241,5.096456894056255,5.235233783721924,376716000
2019-11-05,5.234985809574233,5.261099692380898,5.1650997462773764,5.213099956512451,300868000
2019-11-06,5.188975642702698,5.214591915289873,5.07631214409579,5.163856506347656,269012000
2019-11-07,5.250404613392347,5.265078193583213,5.136746390338283,5.18151330947876,280340000
2019-11-08,5.164603516137686,5.199173464499117,5.127048852436635,5.167587757110596,189100000
2019-11-11,5.166841413605008,5.200665182053548,5.08054082952992,5.1775360107421875,243436000
2019-11-12,5.215835628849345,5.269058615645752,5.180768075961376,5.213099956512451,283504000
2019-11-13,5.181762106581593,5.209368342980656,5.120829721787799,5.187233924865723,300188000
2019-11-14,5.196188736889149,5.219815993927408,5.136251080116039,5.2175774574279785,518080000
2019-11-15,5.215337393215381,5.267068016404041,4.990010900645512,5.078301429748535,1053628000
2019-11-18,5.070840850936042,5.306115318852646,5.067856610412986,5.279504299163818,574588000
2019-11-19,5.248416534703051,5.27204331534341,5.114613351719055,5.172810077667236,414564000
2019-11-20,5.1499287794842115,5.335959707478232,5.1372446908596405,5.252146244049072,472588000
2019-11-21,5.247670296792932,5.303379917672177,5.205639038635529,5.22727632522583,288388000
2019-11-22,5.249908293265868,5.296416149040377,5.221307304422183,5.244934558868408,224100000
2019-11-25,5.373017475427545,5.506572090196298,5.360084816961732,5.501597881317139,506476000
2019-11-26,5.483938819047379,5.488664459135034,5.390425982090966,5.396892547607422,385244000
2019-11-27,5.442437999805944,5.476784215604721,5.405353619051224,5.431735515594482,215784000
2019-11-29,5.4008752721022475,5.429248137938559,5.370510495125373,5.39440393447876,141556000
2019-12-02,5.3874354404637055,5.400875619644017,5.192804916916327,5.207986831665039,372036000
2019-12-03,5.024306296013905,5.172394608073015,4.986973159959638,5.168412685394287,465232000
2019-12-04,5.252038450007932,5.274438425269168,5.183594292139287,5.212216377258301,273424000
2019-12-05,5.234119066587545,5.249798954977215,5.164678950511986,5.1952924728393555,184884000
2019-12-06,5.264484664426216,5.313515777740438,5.254528906006059,5.2806620597839355,232236000
2019-12-09,5.25776457496428,5.335417781661417,5.249053523704988,5.2806620597839355,211880000
2019-12-10,5.310777137172616,5.377479573305453,5.258012856525484,5.325710773468018,256388000
2019-12-11,5.336164687599864,5.414813377798335,5.333675747912461,5.409337520599365,233796000
2019-12-12,5.380465329039514,5.595006844438924,5.371505528179108,5.57683801651001,404348000
2019-12-13,5.579826531441564,5.699044040912334,5.520839655613084,5.574848651885986,454704000
2019-12-16,5.622385566135441,5.6761453290181985,5.594260977611441,5.6037187576293945,320976000
2019-12-17,5.622384196565393,5.7045172794950165,5.6129264188512815,5.681868553161621,321196000
2019-12-18,5.71671487560466,5.772714833611327,5.708252575334013,5.712234973907471,343548000
2019-12-19,5.746829124275014,5.873762175351524,5.741851245868105,5.860321998596191,445360000
2019-12-20,5.926775034446558,5.983023729631733,5.9076107253155365,5.957637310028076,603044000
2019-12-23,5.986259764132707,6.018366273885949,5.9332467340486685,5.943948745727539,355060000
2019-12-24,5.928518734154545,5.956145348334653,5.894172030099983,5.938971996307373,138864000
2019-12-26,5.942455415138022,5.9812820143238845,5.923539855941064,5.953157901763916,182852000
2019-12-27,5.968339854631822,5.981780032204895,5.869033405539953,5.895415782928467,254644000
2019-12-30,5.873514339736128,5.878740970463417,5.7508124187002325,5.782172203063965,258056000
2019-12-31,5.7468289828147485,5.865797710341713,5.7276646736081585,5.856339931488037,231004000
2020-01-02,5.9422061261104835,5.971076965332031,5.8916820387936255,5.971076965332031,237536000
2020-01-03,5.85136325493848,5.91930993079676,5.8264743331215865,5.875505447387695,205384000
2020-01-06,5.782172259318857,5.905371684641664,5.756039105428163,5.900145053863525,262636000
2020-01-07,5.9285175131814745,6.017370697897998,5.883468804691061,5.9715752601623535,314856000
2020-01-08,5.967343597334713,6.0240902679221096,5.927272770783473,5.98277473449707,277108000
2020-01-09,6.069139231981593,6.12090802671999,5.994721708224297,6.048481464385986,255112000
2020-01-10,6.155752274996009,6.18611657317149,6.06665034190896,6.080836772918701,316296000
2020-01-13,6.163966284249934,6.296623475757499,6.141317078631593,6.271485805511475,319840000
2020-01-14,6.228677378026615,6.254064276830669,6.141317640332306,6.1545090675354,359088000
2020-01-15,6.1672036360047855,6.189603623224612,6.086065988913735,6.111950397491455,263104000
2020-01-16,6.165459211777373,6.201548119865506,6.142063751814368,6.195574760437012,284192000
2020-01-17,6.214739836926343,6.222206655811327,6.156748920264718,6.204286575317383,253792000
2020-01-21,6.167700438500732,6.20453608206179,6.136838155374351,6.170936107635498,217916000
2020-01-22,6.216233063669337,6.31155712176519,6.197317502973292,6.224944114685059,239240000
2020-01-23,6.265015974715253,6.301851143757321,6.176162771828785,6.293388843536377,244516000
2020-01-24,6.408871276508742,6.458649107377965,6.179894109000155,6.234151840209961,373512000
2020-01-27,5.929512971699287,6.029317393777205,5.779931189053332,5.97829532623291,470536000
2020-01-28,6.044249910391118,6.204036184462177,5.990987660795241,6.171680927276611,310976000
2020-01-29,6.157246432843524,6.193335342652405,6.071379683662624,6.111202239990234,258848000
2020-01-30,6.0133873406747975,6.131360573548575,5.958383358696446,6.117920398712158,290504000
2020-01-31,6.072126406970737,6.084073126385558,5.842651697517958,5.884464740753174,370420000
2020-02-03,5.866296047468316,6.000944683491805,5.860073936086424,5.981531620025635,255564000
2020-02-04,6.123397097246553,6.169939263210009,6.07337051135927,6.1507744789123535,271544000
2020-02-05,6.271734343043309,6.281938851591867,6.157743488432498,6.241121292114258,208220000
2020-02-06,6.275468797628245,6.327983856201172,6.194331171243668,6.327983856201172,218284000
2020-02-07,6.287913417155617,6.310064648512183,6.23639336150722,6.261780261993408,189752000
2020-02-10,6.284426795770454,6.545759205311913,6.2794489180398525,6.545012950897217,529608000
2020-02-11,6.653279257290554,6.782203253813362,6.591305960564864,6.667465686798096,638556000
2020-02-12,6.720230527616881,6.789670646919822,6.681403932064141,6.783199310302734,374644000
2020-02-13,6.72520823441406,6.806594594744795,6.697830379670216,6.739394664764404,528016000
2020-02-14,7.149563729349154,7.3414565446723685,7.118203946999055,7.2125325202941895,1041924000
2020-02-18,7.109243103654299,7.399696093409035,7.089830042236733,7.381278038024902,620164000
2020-02-19,7.503731241571927,7.85018370495676,7.503731241571927,7.832512378692627,694332000
2020-02-20,7.784478228486057,7.8728334470144254,7.3758036554537405,7.683180809020996,810052000
2020-02-21,7.570931179614776,7.596068848922085,7.234185246897619,7.319056034088135,768180000
2020-02-24,6.724710680746953,7.015412417963896,6.67020419402814,6.80161714553833,856916000
2020-02-25,6.876781729497486,6.938755036778845,6.420320797299767,6.522116184234619,1055496000
2020-02-26,6.522365244375088,6.8556267817629495,6.520872260486998,6.66149377822876,747732000
2020-02-27,6.347955969591056,6.649291124091377,6.198284706095649,6.290677547454834,906416000
2020-02-28,6.038153822353874,6.785265150014575,6.021468476636293,6.72574520111084,1133252000
2020-03-02,6.895836871565735,6.913020490869271,6.49986787674665,6.884131908416748,890744000
2020-03-03,6.939916728422714,6.999685572996747,6.536227533507572,6.621647357940674,652792000
2020-03-04,6.728981858935505,7.094817286738061,6.654270451674621,7.085353851318359,597408000
2020-03-05,6.885876565799117,7.052731462294098,6.761358000504376,6.805935859680176,540328000
2020-03-06,6.626378022600567,6.683905807483006,6.425155938142313,6.625381946563721,515412000
2020-03-09,5.97439897937859,6.460021433694684,5.931564859895605,6.11236572265625,614160000
2020-03-10,6.388798593417655,6.501861572265625,6.126064810908419,6.501861572265625,580648000
2020-03-11,6.361901569855591,6.39029187874802,6.040892861634512,6.138017177581787,499964000
2020-03-12,5.61479059242201,5.880264149213543,5.374220841755505,5.3869218826293945,816540000
2020-03-13,5.740304950543586,6.002291990483821,5.469103849526931,5.997809410095215,634836000
2020-03-16,5.289797871920905,5.63073007365907,4.831320580815074,4.89108943939209,726972000
2020-03-17,5.003404438318646,5.500233677807778,4.756608858076544,5.410829067230225,833632000
2020-03-18,4.9832330905825595,5.228285443365078,4.499603118678141,5.050971031188965,874268000
2020-03-19,5.029553080920315,5.397381175638423,4.816128672882115,5.303743362426758,765512000
2020-03-20,5.45391294297646,5.735822960901085,5.10849866717156,5.123939037322998,804636000
2020-03-23,5.122941742356388,5.391155078470453,4.943884109658483,5.296769618988037,643876000
2020-03-24,5.702948225709436,6.292170154368173,5.679289877475219,6.205504894256592,1101644000
2020-03-25,6.320561989030691,6.520289773591496,6.068038360857843,6.116849899291992,793432000
2020-03-26,6.324047752504339,6.530250721317108,6.22592736148756,6.406230449676514,696108000
2020-03-27,6.225928431523711,6.552665224010168,6.193055537005276,6.293915748596191,638828000
2020-03-30,6.359411602587438,6.623391286850987,6.31533202177179,6.6141767501831055,602252000
2020-03-31,6.6542721103912825,6.858482961141112,6.418932092607142,6.564619064331055,949960000
2020-04-01,6.366633234406256,6.513066877523839,6.008766873546934,6.053344249725342,656912000
2020-04-02,6.082481291487029,6.375349031455613,6.0344174147960805,6.362150192260742,675764000
2020-04-03,6.324547613721309,6.366136773322814,5.936796958035101,6.074265480041504,663212000
2020-04-06,6.356422207479282,6.721012652243208,6.298894420190499,6.684154987335205,727884000
